ancestors,groups,rating_image_url,website,email,photo_count,awards,rating,location_id,longitude,subcategory,web_url,latitude,ranking_data,see_all_photos,hours,category,num_reviews,write_review,trip_types,name,phone,description,review_rating_count,address_obj,neighborhood_info,timezone
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Gift & Specialty Shops', 'localized_name': 'Gift & Specialty Shops'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,https://www.tokyo-airport-bldg.co.jp/shops_and_restaurants/store/105/,,2,[],3.5,19732521,139.78046,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d19732521-Reviews-Blue_Sky_15_Ban_Gate_Snack-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.554676,"{'geo_location_id': '1066454', 'ranking_string': '#18 of 31 Shopping in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '31', 'ranking': '18'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d19732521-m66827-Reviews-Blue_Sky_15_Ban_Gate_Snack-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",11,https://www.tripadvisor.com/UserReview-g1066454-d19732521-Blue_Sky_15_Ban_Gate_Snack-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '7'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Blue Sky 15 Ban Gate Snack,+81 3-5757-9539,,"{'1': '0', '2': '0', '3': '9', '4': '1', '5': '1'}","{'street1': '3 Haneda Airport', 'street2': 'Passenger Terminal 1 Gate Lounge North 2F', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0041', 'address_string': '3 Haneda Airport Passenger Terminal 1 Gate Lounge North 2F, Ota 144-0041 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Taito', 'location_id': '1066461'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Gift & Specialty Shops', 'localized_name': 'Gift & Specialty Shops'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg,http://inkstand.jp/,inkstand@bungu.co.jp,37,[],5.0,12338207,139.79001,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",https://www.tripadvisor.com/Attraction_Review-g1066461-d12338207-Reviews-Inkstand_by_kakimori-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.704086,"{'geo_location_id': '1066461', 'ranking_string': '#12 of 232 Shopping in Taito', 'geo_location_name': 'Taito', 'ranking_out_of': '232', 'ranking': '12'}",https://www.tripadvisor.com/Attraction_Review-g1066461-d12338207-m66827-Reviews-Inkstand_by_kakimori-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '1100'}, 'close': {'day': 1, 'time': '1900'}}, {'open': {'day': 2, 'time': '1100'}, 'close': {'day': 2, 'time': '1900'}}, {'open': {'day': 3, 'time': '1100'}, 'close': {'day': 3, 'time': '1900'}}, {'open': {'day': 4, 'time': '1100'}, 'close': {'day': 4, 'time': '1900'}}, {'open': {'day': 5, 'time': '1100'}, 'close': {'day': 5, 'time': '1900'}}, {'open': {'day': 6, 'time': '1100'}, 'close': {'day': 6, 'time': '1900'}}, {'open': {'day': 7, 'time': '1100'}, 'close': {'day': 7, 'time': '1900'}}], 'weekday_text': ['Monday: 11:00 - 19:00', 'Tuesday: 11:00 - 19:00', 'Wednesday: 11:00 - 19:00', 'Thursday: 11:00 - 19:00', 'Friday: 11:00 - 19:00', 'Saturday: 11:00 - 19:00', 'Sunday: 11:00 - 19:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",19,https://www.tripadvisor.com/UserReview-g1066461-d12338207-Inkstand_by_kakimori-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '4'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '9'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",inkstand by kakimori,+81 50-1744-8547,"Make your color, Meet your color Have you ever wondered why we have to choose from a limited number of pen colors, even though the world is full of color?. Inkstand is built on the idea that everyone should have a color that truly represents them. Ink samples are prepared drop by drop, allowing you to mix your way towards the color that matches your mood perfectly.. With each drop, your personal ink adds to the joy of writing and expressing yourself on paper.. At Inkstand, we hope to share the enjoyment that comes from bringing a sense of color into your daily life.","{'1': '0', '2': '0', '3': '0', '4': '3', '5': '16'}","{'street1': '4-20-12 Kuramae', 'street2': 'Kuramae Bldg. 1F', 'city': 'Taito', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '111-0051', 'address_string': '4-20-12 Kuramae Kuramae Bldg. 1F, Taito 111-0051 Tokyo Prefecture'}","[{'location_id': '7277907', 'name': 'Ueno, Asakusa'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Minato', 'location_id': '1066451'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Monuments & Statues', 'localized_name': 'Monuments & Statues'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,,,4,[],3.0,11946251,139.75838,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066451-d11946251-Reviews-Kokaseki_no_Moyai_Statue-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.653442,"{'geo_location_id': '1066451', 'ranking_string': '#390 of 671 things to do in Minato', 'geo_location_name': 'Minato', 'ranking_out_of': '671', 'ranking': '390'}",https://www.tripadvisor.com/Attraction_Review-g1066451-d11946251-m66827-Reviews-Kokaseki_no_Moyai_Statue-Minato_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",5,https://www.tripadvisor.com/UserReview-g1066451-d11946251-Kokaseki_no_Moyai_Statue-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '4'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Kokaseki no Moyai Statue,,,"{'1': '1', '2': '0', '3': '2', '4': '2', '5': '0'}","{'street1': '1-5-20 Kaigan', 'city': 'Minato', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '105-0022', 'address_string': '1-5-20 Kaigan, Minato 105-0022 Tokyo Prefecture'}","[{'location_id': '7278767', 'name': 'Odaiba / Shiodome / Shinbashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://www.tokyo-jinjacho.or.jp/shinjuku/5437/,,83,[],3.5,9778120,139.74045,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066457-d9778120-Reviews-Tsukudohachiman_Shrine-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.70396,"{'geo_location_id': '1066457', 'ranking_string': '#85 of 469 things to do in Shinjuku', 'geo_location_name': 'Shinjuku', 'ranking_out_of': '469', 'ranking': '85'}",https://www.tripadvisor.com/Attraction_Review-g1066457-d9778120-m66827-Reviews-Tsukudohachiman_Shrine-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",27,https://www.tripadvisor.com/UserReview-g1066457-d9778120-Tsukudohachiman_Shrine-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '17'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Tsukudohachiman Shrine,,,"{'1': '0', '2': '0', '3': '12', '4': '15', '5': '0'}","{'street1': '2-1 Tsukudohachimancho', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0815', 'address_string': '2-1 Tsukudohachimancho, Shinjuku 162-0815 Tokyo Prefecture'}","[{'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Taito', 'location_id': '1066461'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,,,33,[],3.0,13152378,139.7891,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066461-d13152378-Reviews-Dairoku_Tensakaki_Shrine-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.699936,"{'geo_location_id': '1066461', 'ranking_string': '#322 of 595 things to do in Taito', 'geo_location_name': 'Taito', 'ranking_out_of': '595', 'ranking': '322'}",https://www.tripadvisor.com/Attraction_Review-g1066461-d13152378-m66827-Reviews-Dairoku_Tensakaki_Shrine-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",11,https://www.tripadvisor.com/UserReview-g1066461-d13152378-Dairoku_Tensakaki_Shrine-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '6'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Dairoku Tensakaki Shrine,+81 3-3851-1514,,"{'1': '0', '2': '0', '3': '10', '4': '1', '5': '0'}","{'street1': '1-4-3 Kuramae', 'city': 'Taito', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '111-0051', 'address_string': '1-4-3 Kuramae, Taito 111-0051 Tokyo Prefecture'}","[{'location_id': '7277907', 'name': 'Ueno, Asakusa'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Spas & Wellness', 'localized_name': 'Spas & Wellness', 'categories': [{'name': 'Thermal Spas', 'localized_name': 'Thermal Spas'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,,,5,[],3.5,13396650,139.84627,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066445-d13396650-Reviews-Asahiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.702644,"{'geo_location_id': '1066445', 'ranking_string': '#12 of 40 Spas &amp; Wellness in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '40', 'ranking': '12'}",https://www.tripadvisor.com/Attraction_Review-g1066445-d13396650-m66827-Reviews-Asahiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '1500'}, 'close': {'day': 1, 'time': '0000'}}, {'open': {'day': 2, 'time': '1500'}, 'close': {'day': 2, 'time': '0000'}}, {'open': {'day': 3, 'time': '1500'}, 'close': {'day': 3, 'time': '0000'}}, {'open': {'day': 4, 'time': '1500'}, 'close': {'day': 4, 'time': '0000'}}, {'open': {'day': 6, 'time': '1500'}, 'close': {'day': 6, 'time': '0000'}}, {'open': {'day': 7, 'time': '1500'}, 'close': {'day': 7, 'time': '0000'}}], 'weekday_text': ['Monday: 15:00 - 00:00', 'Tuesday: 15:00 - 00:00', 'Wednesday: 15:00 - 00:00', 'Thursday: 15:00 - 00:00', 'Friday: Closed', 'Saturday: 15:00 - 00:00', 'Sunday: 15:00 - 00:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",2,https://www.tripadvisor.com/UserReview-g1066445-d13396650-Asahiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Asahiyu,+81 3-3681-6403,,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '0'}","{'street1': '2-18-12 Hirai', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '132-0035', 'address_string': '2-18-12 Hirai, Edogawa 132-0035 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Koto', 'location_id': '1066449'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Marinas', 'localized_name': 'Marinas'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,http://yumenoshima-marina.subaru-kougyou.jp/,,24,[],3.5,4739787,139.83131,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066449-d4739787-Reviews-Tokyo_Yumenoshima_Marina-Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.651867,"{'geo_location_id': '1066449', 'ranking_string': '#72 of 376 things to do in Koto', 'geo_location_name': 'Koto', 'ranking_out_of': '376', 'ranking': '72'}",https://www.tripadvisor.com/Attraction_Review-g1066449-d4739787-m66827-Reviews-Tokyo_Yumenoshima_Marina-Koto_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",18,https://www.tripadvisor.com/UserReview-g1066449-d4739787-Tokyo_Yumenoshima_Marina-Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '8'}]",Tokyo Yumenoshima Marina,+81 3-5569-2710,,"{'1': '1', '2': '0', '3': '6', '4': '8', '5': '3'}","{'street1': '3-2-1 Yumenoshima', 'city': 'Koto', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '136-0081', 'address_string': '3-2-1 Yumenoshima, Koto 136-0081 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Taito', 'location_id': '1066461'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,,,1,[],3.0,13152755,139.78888,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066461-d13152755-Reviews-Matsudaira_Saifuku_ji_Temple-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.70353,"{'geo_location_id': '1066461', 'ranking_string': '#444 of 595 things to do in Taito', 'geo_location_name': 'Taito', 'ranking_out_of': '595', 'ranking': '444'}",https://www.tripadvisor.com/Attraction_Review-g1066461-d13152755-m66827-Reviews-Matsudaira_Saifuku_ji_Temple-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",3,https://www.tripadvisor.com/UserReview-g1066461-d13152755-Matsudaira_Saifuku_ji_Temple-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Matsudaira Saifuku-ji Temple,+81 3-3851-2008,,"{'1': '0', '2': '0', '3': '3', '4': '0', '5': '0'}","{'street1': '4-16-16 Kuramae', 'city': 'Taito', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '111-0051', 'address_string': '4-16-16 Kuramae, Taito 111-0051 Tokyo Prefecture'}","[{'location_id': '7277907', 'name': 'Ueno, Asakusa'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Gift & Specialty Shops', 'localized_name': 'Gift & Specialty Shops'}]}]",,https://www.fukuya.com/page/shop/tokyo/haneda.php,,0,[],,23994276,139.77985,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d23994276-Reviews-Aji_no_Mentaiko_Fukuya_Tokyo_Haneda-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.549393,,https://www.tripadvisor.com/Attraction_Review-g1066454-d23994276-m66827-Reviews-Aji_no_Mentaiko_Fukuya_Tokyo_Haneda-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '0900'}, 'close': {'day': 1, 'time': '1800'}}, {'open': {'day': 2, 'time': '0900'}, 'close': {'day': 2, 'time': '1800'}}, {'open': {'day': 3, 'time': '0900'}, 'close': {'day': 3, 'time': '1800'}}, {'open': {'day': 4, 'time': '0900'}, 'close': {'day': 4, 'time': '1800'}}, {'open': {'day': 5, 'time': '0900'}, 'close': {'day': 5, 'time': '1800'}}, {'open': {'day': 6, 'time': '0900'}, 'close': {'day': 6, 'time': '1800'}}, {'open': {'day': 7, 'time': '0900'}, 'close': {'day': 7, 'time': '1800'}}], 'weekday_text': ['Monday: 09:00 - 18:00', 'Tuesday: 09:00 - 18:00', 'Wednesday: 09:00 - 18:00', 'Thursday: 09:00 - 18:00', 'Friday: 09:00 - 18:00', 'Saturday: 09:00 - 18:00', 'Sunday: 09:00 - 18:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1066454-d23994276-Aji_no_Mentaiko_Fukuya_Tokyo_Haneda-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Aji no Mentaiko Fukuya Tokyo Haneda,+81 3-5756-0298,,,"{'street1': '3-3-2 Hanedakuko', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0041', 'address_string': '3-3-2 Hanedakuko, Ota 144-0041 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'City', 'name': 'Toyosu', 'location_id': '14134359'}, {'level': 'Municipality', 'name': 'Koto', 'location_id': '1066449'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Fun & Games', 'localized_name': 'Fun & Games', 'categories': [{'name': 'Movie Theaters', 'localized_name': 'Movie Theaters'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,http://www.unitedcinemas.jp/toyosu/index.html,,12,[],4.0,7601920,139.7923,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g14134359-d7601920-Reviews-United_Cinema_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.65483,"{'geo_location_id': '14134359', 'ranking_string': '#3 of 5 Fun &amp; Games in Toyosu', 'geo_location_name': 'Toyosu', 'ranking_out_of': '5', 'ranking': '3'}",https://www.tripadvisor.com/Attraction_Review-g14134359-d7601920-m66827-Reviews-United_Cinema_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",29,https://www.tripadvisor.com/UserReview-g14134359-d7601920-United_Cinema_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '6'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '10'}, {'name': 'family', 'localized_name': 'Family', 'value': '7'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",United Cinema Toyosu,+81 570-783-789,,"{'1': '1', '2': '0', '3': '4', '4': '13', '5': '11'}","{'street1': '2-4-9', 'street2': 'Mitsui Shopping Park Urban Dock LaLaport Toyosu  3F', 'city': 'Toyosu', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '135-8614', 'address_string': '2-4-9 Mitsui Shopping Park Urban Dock LaLaport Toyosu  3F, Toyosu, Koto 135-8614 Tokyo Prefecture'}",[],Asia/Tokyo
